fpr,tpr
0.047708389171803804,0.5345869711215581
0.04784240150093809,0.5345869711215581
0.04784240150093809,0.5348556077904634
0.04797641383007237,0.5348556077904634
0.04797641383007237,0.534989926124916
0.048110426159206646,0.534989926124916
0.048110426159206646,0.535392881128274
0.04824443848834093,0.535392881128274
0.04824443848834093,0.5355271994627266
0.048646475475743765,0.5355271994627266
0.048646475475743765,0.535795836131632
0.04878048780487805,0.535795836131632
0.04878048780487805,0.5363331094694426
0.04891450013401233,0.5363331094694426
0.04891450013401233,0.5370047011417058
0.04904851246314661,0.5370047011417058
0.04904851246314661,0.5372733378106112
0.04945054945054945,0.5372733378106112
0.04945054945054945,0.5376762928139691
0.04971857410881801,0.5376762928139691
0.04971857410881801,0.5378106111484218
0.04985258643795229,0.5378106111484218
0.04985258643795229,0.5387508394895903
0.049986598767086575,0.5387508394895903
0.049986598767086575,0.5394224311618536
0.05012061109622085,0.5394224311618536
0.05012061109622085,0.5399597044996642
0.05025462342535513,0.5399597044996642
0.05025462342535513,0.5421087978509066
0.050522648083623695,0.5421087978509066
0.050522648083623695,0.5422431161853593
0.05079067274189225,0.5422431161853593
0.05079067274189225,0.5427803895231699
0.050924685071026536,0.5427803895231699
0.050924685071026536,0.5430490261920752
0.05132672205842938,0.5430490261920752
0.05132672205842938,0.5431833445265278
0.051460734387563656,0.5431833445265278
0.051460734387563656,0.5433176628609805
0.051594746716697934,0.5433176628609805
0.051594746716697934,0.5437206178643385
0.05172875904583222,0.5437206178643385
0.05172875904583222,0.5438549361987911
0.05213079603323506,0.5438549361987911
0.05213079603323506,0.5441235728676964
0.05239882069150362,0.5441235728676964
0.05239882069150362,0.544660846205507
0.0525328330206379,0.544660846205507
0.0525328330206379,0.5447951645399597
0.05266684534977218,0.5447951645399597
0.05266684534977218,0.545063801208865
0.05293487000804074,0.545063801208865
0.05293487000804074,0.5451981195433176
0.05333690699544358,0.5451981195433176
0.05333690699544358,0.5453324378777703
0.05360493165371214,0.5453324378777703
